SKU,CATEGORY,Producer_Name,Product_Name,Vintage,Volume_Amount,Volume_Unit,Pack_Size,Sleeve_Size,Container,FOB,FOB_SS,FOB_CD,FOB_XC,Country,Region/State,Appelation,Grapes,ABV,Keg Coupler,UPC/EAN,COLA,Weight,Cases_Per_Layer,Cases_Per_Pallet,Notes,Status,Score
DE-KRF-10-23,,Weingut Kruger-Rumpf,"[Binger Brucke Im Rupertsberg] Abtei '1937' Riesling Erstes Gewachs Trocken, Kruger-Rumpf",2023,750,ml,6,,,148.5,,,,Germany,,,,,,4024831139193,,,,,,,
DE-KRF-12-22,,Weingut Kruger-Rumpf,"Dautenpflanzer Riesling Grosses Gewachs, Kruger-Rumpf",2022,750,ml,6,,,146.5,,,,Germany,,,,,,4024831052195,,,,,,,
DE-KRF-14-22,,Weingut Kruger-Rumpf,"Im Pitterberg Riesling Grosses Gewachs Trocken, Kruger-Rumpf",2022,750,ml,6,,,154.5,,,,Germany,,,,,,4024831040192,,,,,,,
DE-KRF-15-22,,Weingut Kruger-Rumpf,"Burgberg Riesling Grosses Gewachs, Kruger-Rumpf ",2022,750,ml,6,,,214.50000000000003,,,,Germany,,,,,,4024831053192,,,,,,,
DE-KRF-20-24,,Weingut Kruger-Rumpf,"Estate Riesling, Kruger-Rumpf",2024,750,ml,12,,,126.5,,,,Germany,,,,,,4024831728175,,,,,,,
DE-KRF-22-21,,Weingut Kruger-Rumpf,"[Dautenpflanzer] Im Langenberg Grosse Lage Riesling Feinherb, Kruger-Rumpf",2021,750,ml,6,,,164.5,,,,Germany,,,,,,4024831041199,,,,,,,
DE-KRF-30-24,,Weingut Kruger-Rumpf,"Munsterer Rheinberg Riesling Kabinett, Kruger-Rumpf",2024,750,ml,12,,,162.5,,,,Germany,,,,,,4024831723163,,,,,,,
DE-KRF-31-23,,Weingut Kruger-Rumpf,"Munsterer Im Pitterberg Riesling Kabinett, Kruger-Rumpf",2023,750,ml,12,,,166.5,,,,Germany,,,,,,4024831021191,,,,,,,
DE-KRF-41-23,,Weingut Kruger-Rumpf,"Munsterer Dautenpflanzer Riesling Spatlese, Kruger-Rumpf",2023,750,ml,12,,,166.5,,,,Germany,,,,,,4024831022198,,,,,,,
DE-KRF-60-24,,Weingut Kruger-Rumpf,"Estate Pinot Noir Rose Trocken, Kruger-Rumpf",2024,750,ml,12,,,128.5,,,,Germany,,,,,,4024831002183,,,,,,,
DE-KRF-71-23,,Weingut Kruger-Rumpf,"Scheurebe Kabinett, Kruger-Rumpf",2023,750,ml,12,,,158.5,,,,Germany,,,,,,4024831062224,,,,,,,
DE-KRF-71-24,,Weingut Kruger-Rumpf,"Scheurebe Kabinett, Kruger-Rumpf",2024,750,ml,12,,,158.5,,,,Germany,,,,,,4024831062224,,,,,,,
DE-KRF-79-NV,,Weingut Kruger-Rumpf,"Pinot Brut Rose, Kruger-Rumpf",NV,750,ml,12,,,204.5,,,,Germany,,,,,,4024831426118,,,,,,,
DE-KUN-01-22,,Weingut Kuenstler,"Estate Riesling Trocken, Kunstler",2022,750,ml,12,,,174.5,,,,Germany,,,,,,747736548467,,,,,,,
DE-KUN-01-23,,Weingut Kuenstler,"Estate Riesling Trocken, Kunstler",2023,750,ml,12,,,222.50000000000003,,,,Germany,,,,,,,,,,,,,
DE-KUN-10-23,,Weingut Kuenstler,"Hochheimer Holle Riesling Grosses Gewachs, Kunstler",2023,750,ml,6,,,340.5,,,,Germany,,,,,,747736474407,,,,,,,
DE-KUN-14-21,,Weingut Kuenstler,"Berg Rottland Riesling Grosses Gewachs, Kunstler",2021,750,ml,6,,,272.5,,,,Germany,,,,,,747736442345,,,,,,,
DE-KUN-17-21,,Weingut Kuenstler,"Hattenheimer Pfaffenberg [Monopol] Riesling Grosses Gewachs, Kunstler",2021,750,ml,6,,,276.5,,,,Germany,,,,,,747736546098,,,,,,,
DE-KUN-17-23,,Weingut Kuenstler,"Hattenheimer Pfaffenberg [Monopol] Riesling Grosses Gewachs, Kunstler",2023,750,ml,6,,,330.5,,,,Germany,,,,,,747736546098,,,,,,,
DE-KUN-18-23,,Weingut Kuenstler,"Erbacher Macrobrunn Riesling Grosses Gewachs, Kunstler",2023,750,ml,6,,,530.5,,,,Germany,,,,,,747736546104,,,,,,,
DE-KUN-60-22,,Weingut Kuenstler,"Pinot Noir Dry 'Tradition', Kunstler",2022,750,ml,12,,,236.5,,,,Germany,,,,,,,,,,,,,
DE-LOW-01-23,,Loewen,"Estate Riesling Trocken [Varidor], Loewen",2023,750,ml,12,,,128.5,,,,Germany,,,,,,4260079676018,,,,,,,
DE-LOW-10-24,,Loewen,"Riesling 'Alte Reben', Loewen",2024,750,ml,12,,,188.5,,,,Germany,,,,,,4260079673017,,,,,,,
DE-LOW-11-22,,Loewen,"Maximiner Klosterlay 1er Lage Riesling Trocken, Loewen",2022,750,ml,12,,,204.5,,,,Germany,,,,,,4260079675516,,,,,,,
DE-LOW-11-23,,Loewen,"Maximiner Klosterlay 1er Lage Riesling Trocken, Loewen",2023,750,ml,12,,,210.50000000000003,,,,Germany,,,,,,4260079675516,,,,,,,
DE-LOW-11-24,,Loewen,"Maximiner Klosterlay 1er Lage Riesling Trocken, Loewen",2024,750,ml,12,,,242.50000000000003,,,,Germany,,,,,,4260079675516,,,,,,,
DE-LOW-15-23,,Loewen,"Maximin Herrenberg '1896' Riesling Alte Reben Trocken [White Label], Loewen",2023,750,ml,12,,,322.5,,,,Germany,,,,,,4260079674519,,,,,,,
DE-LOW-15-24,,Loewen,"Maximin Herrenberg '1896' Riesling Alte Reben Trocken [White Label], Loewen",2024,750,ml,12,,,332.5,,,,Germany,,,,,,4260079674519,,,,,,,
DE-LOW-16-23,,Loewen,"Maximin Herrenberg Riesling Grosses Gewachs, Loewen",2023,750,ml,6,,,192.5,,,,Germany,,,,,,4260079674014,,,,,,,
DE-LOW-16-24,,Loewen,"Maximin Herrenberg Riesling Grosses Gewachs, Loewen",2024,750,ml,6,,,220.5,,,,Germany,,,,,,4260079674014,,,,,,,
DE-LOW-17-24,,Loewen,"Thornicher Ritsch Riesling Grosses Gewachs, Loewen",2024,750,ml,6,,,208.5,,,,Germany,,,,,,4260079679019,,,,,,,
DE-LOW-18-22,,Loewen,"Leiwener Laurentiuslay Alte Reben Riesling Trocken, Loewen",2022,750,ml,12,,,234.50000000000003,,,,Germany,,,,,,4260079674519,,,,,,,
DE-LOW-18-24,,Loewen,"Leiwener Laurentiuslay Alte Reben Riesling Trocken, Loewen",2024,750,ml,12,,,278.5,,,,Germany,,,,,,4260079674519,,,,,,,
DE-LOW-20-22,,Loewen,"Estate Riesling, Loewen",2022,750,ml,12,,,122.5,,,,Germany,,,,,,p,,,,,,,
DE-LOW-20-24,,Loewen,"Estate Riesling [Quant], Loewen",2024,750,ml,12,,,148.5,,,,Germany,,,,,,4260079676315,,,,,,,
DE-LOW-30-23,,Loewen,"Longuicher Herrenberg Riesling Kabinett, Loewen",2023,750,ml,12,,,172.5,,,,Germany,,,,,,4260079674618,,,,,,,
DE-LOW-30-24,,Loewen,"Longuicher Herrenberg Riesling Kabinett, Loewen",2024,750,ml,12,,,196.5,,,,Germany,,,,,,4260079674618,,,,,,,
DE-LOW-40-23,,Loewen,"Leiwener Laurentiuslay Grosse Lage Riesling Spatlese, Loewen",2023,750,ml,12,,,216.5,,,,Germany,,,,,,4260079675066,,,,,,,
DE-LOW-40-24,,Loewen,"Leiwener Laurentiuslay Grosse Lage Riesling Spatlese, Loewen",2024,750,ml,12,,,216.5,,,,Germany,,,,,,4260079675066,,,,,,,
DE-LOW-50-24,,Loewen,"Thornicher Ritsch Riesling Auslese, Loewen",2024,750,ml,6,,,154.5,,,,Germany,,,,,,4260079679712,,,,,,,
DE-LOW-70-24,,Loewen,"Estate Pinot Blanc Trocken, Loewen",2024,750,ml,12,,,140.5,,,,Germany,,,,,,4260079673314,,,,,,,
DE-MCT-01-23,,Weingut Muller-Catoir,"'MC' Riesling Trocken, Muller-Catoir",2023,750,ml,12,,,162.5,,,,Germany,,,,,,4260113870112,,,,,,,
DE-MCT-01-24,,Weingut Muller-Catoir,"'MC' Riesling Trocken, Muller-Catoir",2024,750,ml,12,,,164.5,,,,Germany,,,,,,4260113870112,,,,,,,
DE-MCT-02-22,,Weingut Muller-Catoir,"Haardt Riesling Trocken, Muller-Catoir",2022,750,ml,12,,,226.50000000000003,,,,Germany,,,,,,4260113871010,,,,,,,
DE-MCT-02-23,,Weingut Muller-Catoir,"Haardt Riesling Trocken, Muller-Catoir",2023,750,ml,12,,,260.5,,,,Germany,,,,,,4260113871010,,,,,,,
DE-MCT-03-23,,Weingut Muller-Catoir,"Herrenletten 1er Lage Riesling Trocken, Muller-Catoir",2023,750,ml,12,,,350.5,,,,Germany,,,,,,4260113872024,,,,,,,
DE-MCT-04-23,,Weingut Muller-Catoir,"Haardter Burgergarten Riesling Erste Lage Trocken, Muller-Catoir",2023,750,ml,12,,,350.5,,,,Germany,,,,,,4260113871027,,,,,,,
DE-MCT-05-23,,Weingut Muller-Catoir,"Neustadt 'V' Riesling Trocken, Muller-Catoir",2023,750,ml,12,,,340.5,,,,Germany,,,,,,4260113878330,,,,,,,
DE-MCT-06-22,,Weingut Muller-Catoir,"Haardter Mandelgarten Riesling Erste Lage Trocken, Muller-Catoir",2022,750,ml,12,,,316.5,,,,Germany,,,,,,4260113875025,,,,,,,
DE-MCT-10-21,,Weingut Muller-Catoir,"Burgergarten 'Im Breumel' Riesling Grosses Gewachs, Muller-Catoir",2021,750,ml,12,,,430.0,,,,Germany,,,,,,4260113871119,,,,,,,
DE-MCT-10-22,,Weingut Muller-Catoir,"Burgergarten 'Im Breumel' Riesling Grosses Gewachs, Muller-Catoir",2022,750,ml,12,,,508.50000000000006,,,,Germany,,,,,,4260113871119,,,,,,,
DE-MCT-31-22,,Weingut Muller-Catoir,"Gimmeldinger Riesling Kabinett, Muller-Catoir",2022,750,ml,12,,,226.50000000000003,,,,Germany,,,,,,4260113875032,,,,,,,
DE-MCT-40-12,,Weingut Muller-Catoir,"Burgergarten Riesling Spatlese, Muller-Catoir [Library Release]",2012,750,ml,12,,,494.5,,,,Germany,,,,,,4260113871041,,,,,,,
DE-MCT-60-22,,Weingut Muller-Catoir,"Haardt Spatburgunder Trocken, Muller-Catoir",2022,750,ml,12,,,276.5,,,,Germany,,,,,,4260113873229,,,,,,,
DE-MCT-70-23,,Weingut Muller-Catoir,"Scheurebe 'MC' Trocken, Muller-Catoir",2023,750,ml,12,,,162.5,,,,Germany,,,,,,4260113870143,,,,,,,
DE-MCT-71-23,,Weingut Muller-Catoir,"Haardt Scheurebe Trocken, Muller-Catoir",2023,750,ml,12,,,224.5,,,,Germany,,,,,,4260113874011,,,,,,,
DE-MCT-71-24,,Weingut Muller-Catoir,"Haardt Scheurebe Trocken, Muller-Catoir",2024,750,ml,12,,,240.5,,,,Germany,,,,,,4260113874011,,,,,,,
DE-MCT-74-23,,Weingut Muller-Catoir,"Haardt Muskateller Trocken, Muller-Catoir",2023,750,ml,12,,,224.5,,,,Germany,,,,,,4260113871225,,,,,,,
DE-MIN-29-18,,Weingut Theo Minges Company,"'Froschkonig' Riesling, Minges ",2018,750,ml,6,,,128.5,,,,Germany,,,,,,4260130715694,,,,,,,
DE-MKB-01-23,,Merkelbach,"Estate Riesling Trocken, Merkelbach",2023,750,ml,12,,,140.5,,,,Germany,,,,,,747736543899,,,,,,,
DE-MKB-01-24,,Merkelbach,"Estate Riesling Trocken, Merkelbach",2024,750,ml,12,,,140.5,,,,Germany,,,,,,747736543899,,,,,,,
DE-MKB-03-23,,Merkelbach,"Kinheimer Rosenberg Riesling Spatlese Trocken, Merkelbach",2023,750,ml,12,,,232.5,,,,Germany,,,,,,747736543905,,,,,,,
DE-MKB-30-23,,Merkelbach,"Urziger Wurzgarten Riesling Kabinett, Merkelbach",2023,750,ml,12,,,224.5,,,,Germany,,,,,,747736143402,,,,,,,
DE-MKB-31-22,,Merkelbach,Kinheimer Rosenberg Riesling Kabinett Merkelbach,2022,750,ml,12,,,208.5,,,,Germany,,,,,,747736512468,,,,,,,
DE-MKB-42-20,,Merkelbach,"Urziger Wurzgarten 'Fischerei' Riesling Spatlese, Merkelbach",2020,750,ml,12,,,250.50000000000003,,,,Germany,,,,,,747736546265,,,,,,,
DE-MKB-54-23,,Merkelbach,"Urziger Wurzgarten 'Urgluck' Riesling Auslese, Merkelbach",2023,750,ml,12,,,336.5,,,,Germany,,,,,,747736473417,,,,,,,
DE-MKB-54-24,,Merkelbach,"Urziger Wurzgarten 'Urgluck' Riesling Auslese, Merkelbach",2024,750,ml,12,,,350.5,,,,Germany,,,,,,741116473417,,,,,,,
DE-SCL-01-23,,Weingut Schloss Lieser,"Estate Riesling Trocken, Schloss Lieser",2023,750,ml,12,,,154.5,,,,Germany,,,,,,4260069874004,,,,,,,
DE-SCL-01-24,,Weingut Schloss Lieser,"Estate Riesling Trocken, Schloss Lieser",2024,750,ml,12,,,154.5,,,,Germany,,,,,,4260069874004,,,,,,,
DE-SCL-05-23,,Weingut Schloss Lieser,"'Schiefer' Riesling Trocken, Schloss Lieser",2023,750,ml,12,,,190.50000000000003,,,,Germany,,,,,,4260069877029,,,,,,,
DE-SCL-05-24,,Weingut Schloss Lieser,"'Schiefer' Riesling Trocken, Schloss Lieser",2024,750,ml,12,,,190.50000000000003,,,,Germany,,,,,,4260069877029,,,,,,,
DE-SCL-07-22,,Weingut Schloss Lieser,"Heldenstuck Riesling Trocken, Schloss Lieser",2022,750,ml,12,,,228.5,,,,Germany,,,,,,4260069876046,,,,,,,
DE-SCL-11-22,,Weingut Schloss Lieser,"Juffer Riesling Grosses Gewachs, Schloss Lieser",2022,750,ml,12,,,422.5,,,,Germany,,,,,,426006973359,,,,,,,
DE-SCL-11-23,,Weingut Schloss Lieser,"Juffer Riesling Grosses Gewachs, Schloss Lieser",2023,750,ml,12,,,516.5,,,,Germany,,,,,,4260069874356,,,,,,,
DE-SCL-12-21,,Weingut Schloss Lieser,"Juffer Sonnenuhr Riesling Grosses Gewachs, Schloss Lieser",2021,750,ml,12,,,428.50000000000006,,,,Germany,,,,,,,,,,,,,
DE-SCL-12-22,,Weingut Schloss Lieser,"Juffer Sonnenuhr Riesling Grosses Gewachs, Schloss Lieser",2022,750,ml,12,,,460.50000000000006,,,,Germany,,,,,,4260069874387,,,,,,,
DE-SCL-12-23,,Weingut Schloss Lieser,"Juffer Sonnenuhr Riesling Grosses Gewachs, Schloss Lieser",2023,750,ml,12,,,552.5,,,,Germany,,,,,,4260069874387,,,,,,,
DE-SCL-13-21,,Weingut Schloss Lieser,"Niederberg Helden Riesling Grosses Gewachs, Schloss Lieser",2021,750,ml,12,,,428.50000000000006,,,,Germany,,,,,,P,,,,,,,
DE-SCL-13-22,,Weingut Schloss Lieser,"Niederberg Helden Riesling Grosses Gewachs, Schloss Lieser",2022,750,ml,12,,,460.50000000000006,,,,Germany,,,,,,4260069874370,,,,,,,
DE-SCL-13-23,,Weingut Schloss Lieser,"Niederberg Helden Riesling Grosses Gewachs, Schloss Lieser",2023,750,ml,12,,,552.5,,,,Germany,,,,,,4260069874370,,,,,,,
DE-SCL-20-23,,Weingut Schloss Lieser,"Estate Riesling Feinherb, Schloss Lieser",2023,750,ml,12,,,152.5,,,,Germany,,,,,,4260069872024,,,,,,,
DE-SCL-20-24,,Weingut Schloss Lieser,"Estate Riesling Feinherb, Schloss Lieser",2024,750,ml,12,,,152.5,,,,Germany,,,,,,,,,,,,,
DE-SCL-22-21,,Weingut Schloss Lieser,"Piesporter Goldtropfchen Feinherb, Schloss Lieser",2021,750,ml,12,,,214.50000000000003,,,,Germany,,,,,,4260069875452,,,,,,,
DE-SCL-23-21,,Weingut Schloss Lieser,"Niederberg Helden Feinherb, Schloss Lieser",2021,750,ml,12,,,214.50000000000003,,,,Germany,,,,,,4260069875445,,,,,,,
DE-SCL-23-23,,Weingut Schloss Lieser,"Niederberg Helden Feinherb, Schloss Lieser",2023,750,ml,12,,,250.50000000000003,,,,Germany,,,,,,4260069875445,,,,,,,
DE-SCL-30-22,,Weingut Schloss Lieser,"Estate Riesling Kabinett, Schloss Lieser",2022,750,ml,12,,,178.5,,,,Germany,,,,,,4260069874035,,,,,,,
DE-SCL-30-24,,Weingut Schloss Lieser,"Estate Riesling Kabinett, Schloss Lieser",2024,750,ml,12,,,198.50000000000003,,,,Germany,,,,,,4260069874035,,,,,,,
DE-SCL-31-23,,Weingut Schloss Lieser,"Brauneberger Juffer Riesling Kabinett, Schloss Lieser",2023,750,ml,12,,,246.50000000000003,,,,Germany,,,,,,,,,,,,,
DE-SCL-32-22,,Weingut Schloss Lieser,"Niederberg Helden Riesling Kabinett, Schloss Lieser",2022,750,ml,12,,,218.50000000000003,,,,Germany,,,,,,4260069873076,,,,,,,
DE-SCL-32-23,,Weingut Schloss Lieser,"Niederberg Helden Riesling Kabinett, Schloss Lieser",2023,750,ml,12,,,212.5,,,,Germany,,,,,,4260069873076,,,,,,,
DE-SCL-41-22,,Weingut Schloss Lieser,"Juffer Sonnenuhr Riesling Spatlese, Schloss Lieser",2022,750,ml,12,,,272.5,,,,Germany,,,,,,4260069872147,,,,,,,
DE-SCL-41-23,,Weingut Schloss Lieser,"Juffer Sonnenuhr Riesling Spatlese, Schloss Lieser",2023,750,ml,12,,,272.5,,,,Germany,,,,,,,,,,,,,
DE-SCL-82-23,,Weingut Schloss Lieser,"Niederberg Helden Riesling Auslese [Goldkapsel], Schloss Lieser",2023,750,ml,12,,,542.5,,,,Germany,,,,,,4260069872277,,,,,,,
DE-SDL-01-23,,Schlossgut Diel,"Nahesteiner Riesling Trocken, Schlossgut Diel",2023,750,ml,12,,,154.5,,,,Germany,,,,,,,,,,,,,
DE-SDL-02-23,,Schlossgut Diel,"Burg Layer Riesling Trocken, Schlossgut Diel",2023,750,ml,12,,,226.50000000000003,,,,Germany,,,,,,,,,,,,,
DE-SDL-10-22,,Schlossgut Diel,"Goldloch Riesling Grosses Gewachs, Schlossgut Diel",2022,750,ml,6,,,232.5,,,,Germany,,,,,,4039592006745,,,,,,,
DE-SDL-11-22,,Schlossgut Diel,"Pittermannchen Riesling Grosses Gewachs, Schlossgut Diel",2022,750,ml,6,,,256.5,,,,Germany,,,,,,4039592006752,,,,,,,
DE-SDL-15-21,,Schlossgut Diel,"Burgberg Riesling Grosses Gewachs, Schlossgut Diel",2021,750,ml,6,,,296.5,,,,Germany,,,,,,4039592006769,,,,,,,
DE-SDL-15-22,,Schlossgut Diel,"Burgberg Riesling Grosses Gewachs, Schlossgut Diel",2022,750,ml,6,,,296.5,,,,Germany,,,,,,4039592006769,,,,,,,
DE-SDL-30-22,,Schlossgut Diel,"Nahesteiner Riesling Kabinett, Schlossgut Diel",2022,750,ml,12,,,142.5,,,,Germany,,,,,,4039592002495,,,,,,,
DE-SDL-30-23,,Schlossgut Diel,"Nahesteiner Riesling Kabinett, Schlossgut Diel",2023,750,ml,12,,,152.5,,,,Germany,,,,,,4039592007216,,,,,,,
DE-SDL-31-21,,Schlossgut Diel,"Dorsheimer Goldloch Riesling Kabinett, Schlossgut Diel",2021,750,ml,12,,,224.5,,,,Germany,,,,,,4039592002174,,,,,,,
DE-SDL-31-23,,Schlossgut Diel,"Dorsheimer Goldloch Riesling Kabinett, Schlossgut Diel",2023,750,ml,12,,,240.5,,,,Germany,,,,,,4039592002174,,,,,,,
DE-SDL-60-20,,Schlossgut Diel,"Pinot Noir 'Caroline', Schlossgut Diel",2020,750,ml,6,,,402.5,,,,Germany,,,,,,4039592006295,,,,,,,
DE-SDL-62-23,,Schlossgut Diel,"'Diel de Diel', Schlossgut Diel",2023,750,ml,12,,,154.5,,,,Germany,,,,,,4039592004260,,,,,,,
DE-SDL-71-NV,,Schlossgut Diel,"'Pinot de Diel' Brut, Schlossgut Diel",NV,750,ml,6,,,132.5,,,,Germany,,,,,,4039592006103,,,,,,,
DE-SEL-01-21H,,Selbach,"Riesling 'Incline' Dry, Selbach",2021,375,ml,24,,,124.5,,,,Germany,,,,,,717215004869,,,,,,,
DE-SEL-01-22H,,Selbach,"Riesling 'Incline' Dry, Selbach",2022,375,ml,24,,,128.5,,,,Germany,,,,,,717215004869,,,,,,,
DE-SEL-01-23,,Selbach,"Riesling 'Incline' Dry, Selbach",2023,750,ml,12,,,102.5,,,,Germany,,,,,,717215003824,,,,,,,
DE-SEL-20-21H,,Selbach,"Riesling 'Incline', Selbach",2021,375,ml,24,,,124.5,,,,Germany,,,,,,717215004852,,,,,,,
DE-SEL-20-23,,Selbach,"Riesling 'Incline', Selbach",2023,750,ml,12,,,98.5,,,,Germany,,,,,,717215003121,,,,,,,
DE-SEL-30-23,,Selbach,"'Trutta Fario' Riesling Kabinett [Fish Label], Selbach",2023,750,ml,12,,,102.5,,,,Germany,,,,,,717215001660,,,,,,,
DE-SND-01-24,,Schneider,"Estate Riesling Trocken, Schneider",2024,750,ml,12,,,134.5,,,,Germany,,,,,,4260058414211,,,,,,,
DE-SND-20-23,,Schneider,"Niederhauser 'Auf der Kertz' Riesling Feinherb, Schneider",2023,750,ml,12,,,168.5,,,,Germany,,,,,,4260058417410,,,,,,,
DE-SND-30-23,,Schneider,"Niederhauser Riesling Kabinett, Schneider",2023,750,ml,12,,,130.5,,,,Germany,,,,,,4260058410077,,,,,,,
DE-SND-31-24,,Schneider,"Niederhauser Klamm Riesling Kabinett, Schneider",2024,750,ml,12,,,158.5,,,,Germany,,,,,,4260058417502,,,,,,,
DE-SND-40-23,,Schneider,"Niederhauser Hermannshohle Riesling Spatlese, Schneider",2023,750,ml,12,,,200.5,,,,Germany,,,,,,4260058417526,,,,,,,
DE-SND-43-22,,Schneider,"Norheimer Kirschheck Riesling Spatlese, Schneider",2022,750,ml,12,,,186.5,,,,Germany,,,,,,,,,,,,,
DE-SND-70-23,,Schneider,"Gewurztraminer & Riesling Trocken, Schneider",2023,750,ml,12,,,114.5,,,,Germany,,,,,,4260058418707,,,,,,,
DE-SND-70-24,,Schneider,"Gewurztraminer & Riesling Trocken, Schneider",2024,750,ml,12,,,118.5,,,,Germany,,,,,,4260058418707,,,,,,,
DE-SOS-01-23,,Selbach-Oster,"Riesling Trocken, Selbach-Oster",2023,750,ml,12,,,128.5,,,,Germany,,,,,,717215002537,,,,,,,
DE-SOS-10-23,,Selbach-Oster,"Bomer Riesling Trocken, Selbach-Oster",2023,750,ml,12,,,336.5,,,,Germany,,,,,,717215004142,,,,,,,
DE-SOS-13-23,,Selbach-Oster,"Zeltinger Sonnenuhr Riesling Trocken [GG], Selbach-Oster",2023,750,ml,12,,,392.5,,,,Germany,,,,,,717215003992,,,,,,,
DE-SOS-15-23,,Selbach-Oster,"Zeltinger Schlossberg Riesling 'GG', Selbach-Oster",2023,750,ml,12,,,380.50000000000006,,,,Germany,,,,,,717215004418,,,,,,,
DE-SOS-16-21,,Selbach-Oster,"Zeltinger Riesling Alte Reben Trocken, Selbach-Oster",2021,750,ml,12,,,232.5,,,,Germany,,,,,,717215004630,,,,,,,
DE-SOS-16-23,,Selbach-Oster,"Zeltinger Riesling Alte Reben Trocken, Selbach-Oster",2023,750,ml,12,,,256.5,,,,Germany,,,,,,717215004630,,,,,,,
DE-SOS-18-20,,Selbach-Oster,"'OMG' Riesling Trocken, Selbach-Oster [Orange]",2020,750,ml,12,,,358.5,,,,Germany,,,,,,717215004166,,,,,,,
DE-SOS-20-23,,Selbach-Oster,"Riesling Feinherb, Selbach-Oster",2023,750,ml,12,,,142.5,,,,Germany,,,,,,717215001516,,,,,,,
DE-SOS-22-23,,Selbach-Oster,"Zeltinger Himmelreich Riesling Kabinett Halbtrocken, Selbach-Oster",2023,750,ml,12,,,170.5,,,,Germany,,,,,,717215001806,,,,,,,
DE-SOS-23-21,,Selbach-Oster,"Zeltinger Sonnenuhr Riesling Spatlese Feinherb 'Uralte Reben', Selbach-Oster",2021,750,ml,12,,,296.5,,,,Germany,,,,,,717215003466,,,,,,,
DE-SOS-23-22,,Selbach-Oster,"Zeltinger Sonnenuhr Riesling Spatlese Feinherb 'Uralte Reben', Selbach-Oster",2022,750,ml,12,,,296.5,,,,Germany,,,,,,717215003466,,,,,,,
DE-SOS-23-23,,Selbach-Oster,"Zeltinger Sonnenuhr Riesling Spatlese Feinherb 'Uralte Reben', Selbach-Oster",2023,750,ml,12,,,336.5,,,,Germany,,,,,,717215003466,,,,,,,
DE-SOS-30-23,,Selbach-Oster,"Riesling Kabinett, Selbach-Oster",2023,750,ml,12,,,160.5,,,,Germany,,,,,,717215001110,,,,,,,
DE-SOS-30-23H,,Selbach-Oster,"Riesling Kabinett, Selbach-Oster",2023,375,ml,12,,,102.5,,,,Germany,,,,,,717215001721,,,,,,,
DE-SOS-32-22,,Selbach-Oster,"Zeltinger Schlossberg Riesling Kabinett, Selbach-Oster",2022,750,ml,12,,,196.5,,,,Germany,,,,,,717215001141,,,,,,,
DE-SOS-32-23,,Selbach-Oster,"Zeltinger Schlossberg Riesling Kabinett, Selbach-Oster",2023,750,ml,12,,,200.5,,,,Germany,,,,,,717215001141,,,,,,,
DE-SOS-33-23,,Selbach-Oster,"Zeltinger Sonnenuhr Riesling Kabinett, Selbach-Oster",2023,750,ml,12,,,180.5,,,,Germany,,,,,,717215001745,,,,,,,
DE-SOS-40-23,,Selbach-Oster,"Riesling Spatlese, Selbach-Oster",2023,750,ml,12,,,200.5,,,,Germany,,,,,,717215001776,,,,,,,
DE-SOS-42-23,,Selbach-Oster,"Zeltinger Schlossberg Riesling Spatlese, Selbach-Oster",2023,750,ml,12,,,244.5,,,,Germany,,,,,,717215001158,,,,,,,
DE-SOS-54-22,,Selbach-Oster,"Graacher Domprobst Riesling Auslese, Selbach-Oster",2022,750,ml,12,,,290.5,,,,Germany,,,,,,717215001790,,,,,,,
DE-SOS-57-22,,Selbach-Oster,"Zeltinger Himmelreich 'Anrecht' Riesling Auslese, Selbach-Oster",2022,750,ml,6,,,204.5,,,,Germany,,,,,,717215003909,,,,,,,
DE-SOS-58-22,,Selbach-Oster,"Zeltinger Schlossberg 'Schmitt' Riesling Auslese, Selbach-Oster",2022,750,ml,6,,,254.50000000000003,,,,Germany,,,,,,717215001820,,,,,,,
DE-SOS-59-22,,Selbach-Oster,"Zeltinger Sonnenuhr 'Rotlay' Riesling Auslese, Selbach-Oster",2022,750,ml,6,,,254.50000000000003,,,,Germany,,,,,,717215002032,,,,,,,
DE-SOS-70-22,,Selbach-Oster,"Pinot Blanc, Selbach-Oster",2022,750,ml,12,,,144.5,,,,Germany,,,,,,717215002865,,,,,,,
DE-SOS-70-23,,Selbach-Oster,"Pinot Blanc, Selbach-Oster",2023,750,ml,12,,,146.5,,,,Germany,,,,,,717215002865,,,,,,,
DE-SOS-76-22,,Selbach-Oster,"Pet-Nat 'Above the Clouds' Riesling, Selbach-Oster [Pet Nat]",2022,750,ml,12,,,198.50000000000003,,,,Germany,,,,,,747736545022,,,,,,,
DE-SOS-78-19,,Selbach-Oster,"Riesling Sekt Brut, Selbach-Oster",2019,750,ml,12,,,214.50000000000003,,,,Germany,,,,,,717215003503,,,,,,,
DE-SOS-79-18,,Selbach-Oster,"Pinot Sekt Brut, Selbach-Oster",2018,750,ml,12,,,214.50000000000003,,,,Germany,,,,,,717215003572,,,,,,,
DE-SOS-80-10H,,Selbach-Oster,"Zeltinger Himmelreich Riesling Eiswein**, Selbach-Oster",2010,375,ml,6,,,680.5,,,,Germany,,,,,,,,,,,,,
DE-SOS-91-18H,,Selbach-Oster,"Zeltinger Sonnenuhr Riesling TBA, Selbach-Oster",2018,375,ml,12,,,1360.5,,,,Germany,,,,,,717215002506,,,,,,,
